N,P,K,temperature,humidity,ph,rainfall,label
74,40,40,27.79011766649365,90.72088317821101,6.386259977999999,150.57734525201428,jute
89,53,44,20.06840004465826,70.12266518500847,7.319735475,166.0759542804928,jute
74,46,45,29.374760728894586,87.26009221029152,6.025028997000001,196.21891022153181,jute
89,41,38,26.998301132214138,83.42255591452482,6.344751947000001,199.58237367836722,jute
60,55,40,23.270243611787105,85.47231835596898,7.02777956,147.0485218020132,jute
67,43,38,20.45026900117687,61.37420577371794,7.299304715,201.47872693005803,jute
70,38,35,23.42838117659393,70.87295000707898,7.014063944,149.88667709361485,jute
74,49,38,23.5220222815903,74.56212043421226,7.4880144039999985,166.39686307284472,jute
90,40,39,27.0605740359014,73.51770431430762,6.626503893,189.1081850686608,jute
82,35,44,22.813914351360467,72.24468216921593,6.239011,168.60702441108913,jute
73,45,37,27.4381616854905,81.48201852390358,6.742688094,170.31955690272167,jute
85,53,38,24.21789844009785,66.55564673206554,6.588017308,137.394570129309,jute
81,56,36,26.07564595684935,69.67985487004138,7.097586415,157.6245247995685,jute
84,55,38,28.94876022702772,73.8490647500766,6.956682742999999,180.1322128543101,jute
80,45,42,20.182448328986016,81.75570114973783,7.380396262,158.09303492814328,jute
76,54,45,21.776808845984633,80.06893079780292,6.176618831,203.3487484573751,jute
76,56,39,23.42037967034571,95.73130682774664,6.551130445,207.7648249913041,jute
81,40,45,24.507401935918264,79.14215747386305,6.427726565,163.61455074015888,jute
76,44,45,30.48721385825035,84.77437171345767,6.740947635,172.6107142892528,jute
69,47,40,23.918469282141864,75.03798081293203,6.130136384,181.6682918004962,jute
82,40,45,21.753122855029666,82.3570612336258,6.667633355,169.4360888014926,jute
69,57,35,22.93162712187828,70.44112370168845,6.1868143920000005,174.9177310726268,jute
81,36,38,19.758727247034606,97.55651718768348,6.334837865,133.60200424626385,jute
67,60,38,28.39794574072391,87.90332254268377,7.16214284,157.03281097470446,jute
72,51,40,20.024863921220586,82.87698764551023,7.422318499,211.3766087723384,jute
65,39,45,23.357270984032304,63.605972089862355,6.768001309,193.7420815601739,jute
78,50,43,21.08255797333995,85.69570600375675,6.348441469,167.57850033073223,jute
77,52,41,24.552659815178835,79.73121953417254,6.097294061,158.1526012845609,jute
89,52,42,22.624784540441095,79.79391327517988,6.14132902,183.15978590980023,jute
62,49,37,20.51330668535746,81.23780435633141,7.479248124,174.81764716117408,jute
90,48,45,19.118182206224795,61.60157812125076,6.509174788999999,172.02182693330818,jute
66,47,36,25.1243579513052,81.81853536460147,6.57256106,185.74835986021859,jute
80,52,39,28.684523260299272,78.87053806571346,7.165696848,186.0095325520152,jute
89,52,45,23.50720501364477,70.95128664634407,7.207457207999999,177.5518442214169,jute
77,51,44,19.626206120666595,77.46512876193437,7.124333547000001,166.96447950161718,jute
94,37,41,22.317774617151198,92.7090967214913,6.4635387070000005,194.53158778505662,jute
75,41,35,25.749995832557428,74.82137260671774,6.856833064,151.7242876222088,jute
60,55,36,30.596221621241913,86.43310279251683,7.132389299,143.67773747318003,jute
62,56,35,24.432422975761394,74.08050916338972,6.235357637999999,148.73748794307994,jute
84,40,42,25.59994790819939,77.2826730760471,6.704273839,175.9555901322704,jute
100,56,40,24.322497693751654,92.19773009898793,7.433313409,180.16808231105082,jute
75,56,44,24.79895205555468,71.98944948933764,6.109478059,178.8934585061378,jute
78,46,42,21.931831152015093,69.95503841791654,7.095413294,163.45980437041993,jute
82,48,36,28.68342458113437,73.19747268857455,6.352076782999999,178.9743624775106,jute
100,58,41,21.05260204177157,84.24238928537439,6.6587699910000016,142.66392562019018,jute
88,50,40,23.634273704525725,81.81906113211593,7.0518224720000005,188.13632609978288,jute
67,41,40,27.62783035527218,79.36573717816812,7.333143205,153.2332468409314,jute
72,42,43,22.767466388014384,77.91683338447383,6.352771037,177.03779322109438,jute
89,40,43,22.600892979025723,67.43622595378997,7.124050134,178.29118208053842,jute
89,57,43,31.001540790495103,65.99746485641133,6.998787171,190.26207140792536,jute
61,41,44,20.758596434020802,90.32051746480191,6.537914957999999,155.8850702322401,jute
79,45,43,27.883032103931463,85.12405607150293,7.171054239,185.80274987043865,jute
84,40,43,24.316016958600926,84.8352265794506,7.228268227999999,181.08158086898328,jute
98,43,35,27.552680587159053,70.79202239804539,7.319952206,187.37407560159852,jute
75,36,44,20.746462406735986,64.6714382623709,6.613341342999999,151.29844364442468,jute
89,58,35,21.628274433999614,88.02351756087027,6.096838784,180.56270748796825,jute
91,41,37,22.92420202950924,85.56323025290996,6.132570522999999,181.78020299334054,jute
77,48,36,28.487192675954457,88.52923750823886,7.36008498,141.44247692161647,jute
66,58,35,20.66535452040968,76.16444979101679,7.321619041,178.37538857151742,jute
62,59,41,25.064683356538218,69.26670954781686,7.175170657000001,184.9179157239168,jute
82,35,35,23.28981341846647,83.85885783721383,7.299076163,173.24373661719602,jute
61,41,35,20.47250507696297,69.61414676300359,6.842966478999998,199.72789024172576,jute
99,57,38,20.539106082938158,73.14214687707273,6.356295567999999,172.87023252448031,jute
70,42,43,25.336883069331776,74.50859928228502,6.508342839,139.56787331621572,jute
90,59,35,24.530446360463234,80.08294008975227,7.098227926,181.95805994371685,jute
73,43,42,26.62227431581085,85.39593954127004,6.310699968,168.558495478474,jute
67,46,44,28.481698658738637,70.11732835848082,7.093328631,173.5883989926105,jute
84,37,42,21.89856421110197,87.43702230607225,6.691074249,159.08257045682046,jute
72,41,36,21.299484198428466,81.03066288064213,6.187746776,166.48606875740404,jute
71,56,37,18.27206208193954,86.973716377156,6.491506245,164.40956726931083,jute
64,53,38,26.52933411677061,73.83965847707198,6.855362875,184.31981125436312,jute
65,54,39,23.90824828130193,68.93509418364073,7.124571593,144.31780544278254,jute
60,58,37,27.020555116858695,81.37518135069044,6.067302109,153.60656954009426,jute
86,39,43,21.91124141640238,71.1678324637278,6.432051512,200.1240273491777,jute
90,50,44,30.989176843270442,79.15806569604706,6.253408852000001,186.3828535903097,jute
91,38,36,29.556163473526674,76.71378480852363,7.287318722999999,147.8547017774038,jute
87,48,38,25.866144233418943,84.79780040459863,7.161865733,194.53946608743954,jute
72,41,36,24.935125614467786,91.44882561625127,6.065898282999999,137.82670913133612,jute
71,54,35,24.429785972571086,67.91077571982228,7.311077075,214.64005531106358,jute
82,46,41,27.9828143435605,81.60447270608705,6.581693772,182.9242371662664,jute
71,52,43,29.119412999918694,69.99584659603337,6.732826127,165.55151573584712,jute
80,43,43,26.92758603914579,64.967865070922,6.014572075,169.28918182718795,jute
77,55,43,25.09792770397269,70.85264323787617,6.663559451,183.82270002506428,jute
95,57,41,25.256342575975832,66.08868249443566,6.434610995,190.4323327397135,jute
63,47,35,22.80569760333612,97.54476934430711,7.432768147000001,203.0620024487844,jute
93,43,38,27.777714536847768,82.23344085398143,6.987332927000001,135.8376889659411,jute
87,44,43,24.680654000497178,94.99178824600125,6.718725189,179.24911414407467,jute
88,52,39,25.077726001044937,84.46664856137009,6.880204617,152.23004129026745,jute
90,39,37,27.61229941866446,90.89287861389627,6.86106911,197.47856169000036,jute
90,39,43,19.50777211098159,76.99528321534102,6.7693455,195.50924429739428,jute
84,38,43,30.905835436640448,65.9423215997099,7.26158085,143.28238573020496,jute
91,21,26,29.387690095147544,49.23747959501378,7.261313694,190.5717475850254,coffee
107,21,26,30.349426677178283,62.93360937701456,7.235070264,128.32099379974778,coffee
83,38,35,27.00258322986931,60.63251569958038,7.18915558,148.8508416024307,coffee
108,24,31,22.833016705795043,60.27296229227673,6.431899747999999,165.07042015443494,coffee
116,28,34,27.622485914611122,62.861872620171184,6.42321105,134.0076578286064,coffee
116,23,25,23.671457776579864,58.45416684798075,6.869720196,132.3104334808736,coffee
109,31,27,27.66664157828782,60.3939736153241,6.973839707000001,149.04311024746514,coffee
89,25,34,25.093533981411632,55.30057264080046,7.184801627000001,123.67817301033217,coffee
118,18,32,29.72377595030822,50.568321734783865,6.351823783,137.93755098804462,coffee
111,32,34,22.956097920871215,67.76704868656468,6.392048018,182.15485757236505,coffee
84,36,28,30.91101684879129,59.3691778858031,6.119892347,130.20519640118687,coffee
85,33,25,31.200993654957195,52.95666665964405,6.910823945,194.32321339157792,coffee
99,15,27,26.031559930904237,52.378771076571034,6.501157208,167.0624273874242,coffee
81,30,31,24.627799738146418,44.22625373536158,7.027585558999999,133.04846644469674,coffee
95,39,29,32.22141227782828,56.55274406727165,7.13411409,144.17265358989306,coffee
81,34,30,20.46952376940174,72.0042231529994,6.6477659970000005,141.0503643504963,coffee
80,15,28,23.554003308056487,59.513959589621365,6.703270635,175.87705329958408,coffee
104,20,26,28.17213805254337,47.61122125007704,7.493191968,159.1283793026698,coffee
109,29,28,26.55763326758116,55.10281827906343,6.724688502999999,192.3169819814657,coffee
100,32,26,20.34801611016673,57.17966265085332,6.043485685,137.0953669224315,coffee
100,24,28,25.23541743829973,50.19910893606872,7.101661011,198.41794442398836,coffee
83,21,28,23.56891202240941,68.08741788600513,7.466900682999999,179.04719508769213,coffee
120,23,28,29.11692982316451,55.03986213114768,6.877799264,195.1335786486095,coffee
104,26,30,29.281304067618144,57.448480411978004,6.410992833,149.92485397923406,coffee
108,33,31,22.710062054919558,72.86952893425706,7.393825704,162.7560191425064,coffee
91,25,26,24.251329064272724,61.91765656394023,7.482414225,191.369181040621,coffee
86,26,27,29.892116239292477,49.54583018491224,6.081172981,204.3222619092634,coffee
98,18,27,28.626584807275528,61.189718303678916,6.516312148,148.86289582546505,coffee
111,27,31,22.807529700232283,50.276517579452715,6.0433309510000015,189.65916996203913,coffee
84,39,35,22.96024442851441,53.51818084609629,6.959404135,111.64550910978865,coffee
98,27,27,27.37726708327973,50.90908814935667,7.238109556,196.7002632177988,coffee
118,21,34,20.802531629820912,62.48177273101892,7.234258375,137.19209679214129,coffee
103,27,31,27.68233504988956,48.367649543005314,6.691541233,138.29975604344082,coffee
82,24,33,30.93686374021994,57.79176239126116,6.809593554,105.10609487025329,coffee
86,31,35,29.74105067346618,54.45395418597575,6.485761419,200.7650760552406,coffee
88,35,35,32.410019177537094,59.89987171721904,6.784460602,121.20075271102448,coffee
84,27,29,21.088449010742757,56.3709906192545,7.167092586,170.58563786123798,coffee
120,40,33,28.187843323387344,49.79113005560406,6.73410539,134.7112946292322,coffee
106,40,30,25.355141466545007,72.24977038676934,6.779984384,104.03306699743905,coffee
113,21,33,26.217945689726236,46.66570763216714,7.277422737999999,157.32644076956518,coffee
117,34,25,27.395488064344,56.47662254333813,7.21270048,114.91588468645541,coffee
80,30,25,22.574983514519356,58.425706168932074,7.487266991,165.04398928309934,coffee
88,21,27,21.91582603527327,72.63575369301213,7.231166546,168.65902694508637,coffee
113,33,34,27.919285290702135,58.0989426168801,6.559817161000002,138.53192583167387,coffee
87,23,28,29.608689616254694,52.301491629388615,6.979590627,188.98691443050913,coffee
113,15,29,24.052752385827976,64.41331603323984,6.779230041,204.6583109195492,coffee
98,29,30,21.640508055564517,66.42623008812221,6.217974349,182.82940917580925,coffee
97,29,27,32.68305074133747,48.24797238403453,7.205078785,128.79768587368068,coffee
85,35,32,28.255388287271067,49.719958512033244,6.854011265,142.72204163746733,coffee
82,29,35,31.101801944577772,60.55232929878602,6.246872394,158.43416603889975,coffee
103,33,25,25.5598245165042,62.38137844392594,6.911066044,140.5075631044081,coffee
112,17,28,29.91210742119452,57.88550687757075,6.777417989,188.27448398011228,coffee
99,19,33,30.51173326812155,57.12045130551547,6.273741983,145.40250524303121,coffee
120,20,34,24.19885482463014,55.071438744074186,6.906124587000001,120.8930189978878,coffee
114,27,28,21.338195516025692,63.611655108104685,7.162802357,202.9039587740582,coffee
100,40,35,32.33362047822369,51.364844661035555,6.9557873510000015,170.0207103942085,coffee
108,35,25,20.240252087977908,57.74212663453862,6.971963169,157.74642755910148,coffee
115,31,30,28.201311891240017,62.30712197055015,6.840927967000001,125.16770488629393,coffee
87,28,30,23.212538795734062,60.10699797875405,6.536676653,158.3872543399253,coffee
82,24,26,27.259732653371486,55.52903967921315,6.089443602999999,173.80016512054172,coffee
94,26,27,28.453897319021628,58.5850887009432,7.456460375,160.22064652588753,coffee
87,28,35,27.66327004912028,56.23592568998648,6.759211911,133.09392120814988,coffee
118,40,35,23.78778095740966,52.75631076619058,7.460174812000001,140.8839438762341,coffee
87,38,29,27.401089462287903,66.60496668079738,6.652642579,168.64100048050994,coffee
92,40,30,19.000169141636423,58.62650116618248,6.026287448,166.1899811162054,coffee
97,22,26,24.404949200255032,67.19562162146279,6.074190142000001,190.47238133302085,coffee
99,40,32,20.708696199558116,63.87548386403926,7.0455430560000005,161.6276580889771,coffee
89,28,33,22.40609151858677,53.64261723137684,6.9932360010000005,170.48207483411917,coffee
112,39,29,25.76420162072126,67.5609998211966,6.726528895,163.58538304504273,coffee
111,28,26,27.770251317795612,65.16256245909175,6.937352845,186.48705287518519,coffee
114,20,26,28.906043768854808,61.38470759735763,7.27905689,208.83297548675569,coffee
117,26,30,31.02902390354375,69.33456958778885,7.079850922,118.7951464546352,coffee
111,29,31,22.08124817001985,60.24382029078659,6.136286518,176.7384579442342,coffee
119,30,28,22.16900045095545,68.02365036924913,6.5052036960000015,160.37498477628114,coffee
116,40,33,22.954319917317314,58.80081502839714,7.042089492000001,124.1754939758379,coffee
95,37,35,26.84474838660986,71.78260369535434,6.348337518999998,177.45929170244088,coffee
86,40,33,22.702290585488033,46.02844521797348,7.432322234,118.30614562460195,coffee
117,37,32,19.18580227213152,76.54490208400429,6.787658922,149.74349630039615,coffee
105,18,35,26.084767641565826,59.79891917568618,6.743417121,177.74418213106378,coffee
109,23,25,20.59043562581354,73.83431050869542,7.00733163,191.7827020919759,coffee
80,18,31,28.55730970585676,60.91315405104015,7.303033217,130.3974392087871,coffee
101,31,26,28.45708413748265,66.26192959392074,6.861235184,142.27858622793855,coffee
103,33,33,25.861838613803343,42.09091699560723,7.131435858,138.55292945800176,coffee
93,26,27,25.47256093959971,62.07235133970608,7.288211994,123.9917024271846,coffee
104,35,28,28.481128269498797,44.07241737336838,6.983732393,150.4328511265864,coffee
116,36,25,24.180609373177525,51.75492868745465,6.172090205,165.00303701613436,coffee
107,38,29,26.083396612409793,55.56708361717155,6.35118177,142.4162397093937,coffee
101,33,33,30.608161108321283,64.94132124511556,6.908671378999999,141.67449330852156,coffee
107,31,31,21.420470873408732,59.93203348007479,6.766184468,134.0924716871835,coffee
99,16,30,27.46150921396236,68.85089497466444,6.392791654,181.00933585352507,coffee
103,40,30,24.770275108568704,61.58125684674459,6.3483162570000005,128.7614996327338,coffee
118,31,34,26.417330101521216,67.74658395388386,6.123796057000001,161.99289017744812,coffee
106,21,35,29.722729868363103,63.756133325809756,7.4285236339999985,172.8033727057723,coffee
116,38,34,19.00876059817869,43.78191930501844,6.020947179,164.0059533945598,coffee
97,35,26,21.1009317651444,48.7190623715552,6.334610249,169.48913934653734,coffee
107,34,32,26.337387132203588,65.96284392490678,6.78006386,179.32059869774292,coffee
99,15,27,31.99604121186045,47.39138549816145,6.086922359,121.53957143324683,coffee
118,33,30,21.21349024938665,70.24161952572688,6.362607851,155.14250683788572,coffee
117,32,34,29.809841708692637,56.604969165001535,6.758792552,108.46797055693158,coffee
